gear_type,gearbox_type,material,module,teeth,load,speed,gear_ratio,heat_treatment,surface_finish,quantity,delivery_type,price
Bevel,Automotive,Steel,8.354277399054151,53,8678.539949849343,2050.2978471436923,68.12516984922097,True,Ground,25,Urgent,76955.64
Bevel,Marine,Cast Iron,9.85768401960952,166,548.8920956707288,4229.999036759554,66.94168529154041,False,Raw,25,Urgent,46474.52
Spur,Aerospace,Stainless Steel,9.529257537028569,197,9774.355441204752,4313.0505484442365,41.864974126228276,True,Raw,100,Normal,44395.03
Worm,Aerospace,Alloy Steel,7.358349421476907,92,4637.3378074231005,1387.8727305015477,96.63185972576679,True,Polished,10,Urgent,135727.85
Helical,Marine,Steel,8.840955581883774,173,9747.43528227517,3017.974401316797,94.06740192965987,True,Raw,5,Normal,45051.79
Worm,Aerospace,Steel,7.732699314691381,21,8256.15909008243,4742.547452961035,87.68942645730334,True,Raw,25,Normal,64758.55
Helical,Marine,Cast Iron,7.3305506317799605,134,4457.328551149621,3071.029889955798,44.144022143332464,False,Honed,10,Normal,40530.66
Spur,Industrial,Alloy Steel,7.44003620108022,122,5164.418588407607,4084.9462407251467,74.9066799645449,False,Honed,1,Normal,50696.61
Helical,Aerospace,Steel,7.489393078221658,36,2823.4653685514163,2366.5583233239095,92.97098182241362,True,Ground,1,Normal,57743.6
Worm,Marine,Alloy Steel,4.414771106753936,14,4920.506074351373,3624.704262945739,74.0260605865472,True,Polished,25,Urgent,115576.06
Worm,Marine,Stainless Steel,4.812061744473257,173,1164.1744957835574,207.07476751529674,32.26030172097049,False,Raw,25,Urgent,96987.45
Spur,Aerospace,Steel,3.6466404325573984,82,9095.4870011023,3958.619946780129,7.732791228912275,False,Raw,1,Urgent,45063.17
Worm,Industrial,Steel,2.334345181041965,39,7160.799770029812,3392.0622234576094,95.8432313751891,False,Honed,50,Urgent,66476.62
Helical,Aerospace,Stainless Steel,5.125990603007732,148,8071.546566661138,1858.3588387697964,99.25019139082836,True,Ground,10,Urgent,99082.71
Spur,Marine,Steel,9.099543603450543,22,5358.109901745982,2143.2309609505505,69.67046553193762,True,Ground,25,Urgent,51694.08
Helical,Industrial,Cast Iron,6.8613823595604595,104,1343.7754309380412,1700.408143249986,32.21994592501238,True,Honed,1,Urgent,56285.2
Worm,Agricultural,Stainless Steel,1.5056232374630008,129,5418.722050549512,2669.004270281632,86.63784326337539,False,Honed,1,Urgent,141130.2
Spur,Automotive,Cast Iron,8.300799501081869,135,3359.141962382793,632.5106075481925,95.39199024529042,False,Raw,1,Normal,37305.78
Helical,Aerospace,Stainless Steel,9.418613744957502,178,200.04744302122077,4240.0831984126235,51.13784840573726,False,Polished,1,Urgent,104407.82
Worm,Marine,Stainless Steel,8.464801959880935,104,6188.854351055565,2442.463024577339,31.85327805083848,False,Ground,1,Urgent,108179.33
Worm,Industrial,Cast Iron,7.547872727401722,152,8551.127319978352,311.2006738203553,41.22961465860348,False,Ground,1,Normal,60422.75
Bevel,Industrial,Stainless Steel,2.3510835623198933,110,7134.465378633693,2809.512530199064,8.31095923791932,False,Honed,25,Urgent,103557.27
Worm,Agricultural,Alloy Steel,4.140999030273293,22,2312.9706363263454,4659.5339652332195,57.00113629649819,False,Honed,100,Normal,75465.11
Helical,Aerospace,Cast Iron,6.087581995132273,46,8209.418663814464,528.556479716985,38.506495562270814,True,Ground,100,Urgent,36753.6
Spur,Industrial,Stainless Steel,1.6917470144055058,19,3164.044890582329,703.6435702993068,88.56952341988448,True,Polished,10,Normal,67376.41
Bevel,Agricultural,Cast Iron,1.9564319272220638,18,2263.005927673299,1997.1980869365484,28.27968169966378,True,Raw,1,Normal,57006.91
Worm,Marine,Stainless Steel,9.408285298100349,80,9615.303702169456,3704.5588776006784,1.8286630187485422,True,Raw,1,Urgent,136367.53
Worm,Agricultural,Stainless Steel,7.324220739483852,81,264.3121100662659,3062.6474916691996,73.97909478431222,True,Ground,100,Normal,99142.05
Worm,Aerospace,Alloy Steel,3.47578341446148,196,1758.9344571705144,2344.0015026254937,1.7334267677405517,True,Polished,1,Normal,127981.78
Helical,Agricultural,Alloy Steel,3.94624278785213,126,4723.31022551784,4964.454865594728,55.05113936437899,False,Raw,1,Urgent,65407.35
Bevel,Industrial,Alloy Steel,4.459863738521525,135,1753.985138589486,1010.3870874592121,18.94463664459306,True,Raw,1,Normal,67144.86
Helical,Industrial,Stainless Steel,1.6756416332084523,174,1752.0080745886523,4126.608295127337,61.437437430604625,True,Polished,5,Urgent,118692.5
Bevel,Automotive,Alloy Steel,7.652592988429853,22,6380.048282202952,706.80105940066,20.59054293305667,True,Polished,5,Urgent,76566.09
Spur,Agricultural,Cast Iron,2.591506108820851,177,8208.398204882,980.0744287541708,50.685834450277156,True,Ground,1,Normal,48473.93
Helical,Marine,Stainless Steel,8.246080223386391,102,6650.0127523159235,1547.6769013102175,34.1718181260251,False,Honed,1,Urgent,98471.31
Helical,Aerospace,Cast Iron,8.612851867992402,96,1104.3768296597689,4378.1690224623335,19.07293493196132,False,Honed,50,Normal,34550.5
Spur,Automotive,Alloy Steel,6.745907596847177,60,8964.246883835753,2276.608073176173,61.04177086665582,False,Raw,50,Normal,40177.18
Bevel,Agricultural,Stainless Steel,7.928694490590218,46,9235.203567861103,2039.3485153460201,9.139645407083885,False,Ground,10,Normal,78701.57
Worm,Marine,Cast Iron,2.5465165001743904,168,2881.9252137102685,2504.5563773086155,94.17248764452967,False,Polished,5,Urgent,71921.67
Spur,Automotive,Steel,6.183450844035732,99,5575.814137822367,3191.4410271643205,78.03482671415614,False,Ground,25,Urgent,43098.07
Worm,Industrial,Cast Iron,7.0911938300151816,180,4903.842508066915,2175.1214233425135,91.67089483669432,True,Honed,10,Urgent,75197.51
Worm,Aerospace,Stainless Steel,6.954045227688501,120,6715.424790934636,4816.405273623698,5.204258378143474,True,Polished,10,Normal,132253.89
Spur,Agricultural,Steel,2.055608898788627,145,9781.669481309242,763.1753582309262,1.2118308871834746,False,Ground,1,Normal,42836.1
Bevel,Marine,Alloy Steel,4.099442162320344,21,9865.165427776592,2430.7648909584473,36.43490606956522,False,Raw,1,Normal,77965.13
Worm,Industrial,Alloy Steel,3.925337693341029,95,5140.5288269759485,2135.621984723581,62.05137330062949,True,Ground,25,Normal,89719.17
Spur,Automotive,Cast Iron,6.152741853372175,96,1010.3016585427545,3494.263407138925,25.19515990543034,False,Ground,50,Urgent,31611.83
Helical,Aerospace,Alloy Steel,7.887134159809778,162,3411.2780146155424,4819.1084652008185,55.383252051929325,False,Polished,1,Urgent,77758.84
Helical,Automotive,Cast Iron,6.135313295531923,185,4194.308266132269,1513.2230845853055,60.99416124502253,False,Polished,5,Normal,40248.25
Helical,Automotive,Cast Iron,7.793446947864888,151,5392.870292339637,4781.099869152238,16.01107248183627,True,Raw,25,Normal,41757.95
Spur,Marine,Cast Iron,1.890708370291073,66,9607.666669790417,4155.728197274921,77.11836915228538,True,Raw,100,Urgent,29658.11
Helical,Industrial,Cast Iron,8.903248217805496,152,2697.9335494566935,4071.3417681719184,93.69955537982099,True,Ground,25,Urgent,48002.62
Worm,Agricultural,Stainless Steel,5.829553624278337,85,5413.2084106410675,458.07215307567327,64.37264559421658,True,Honed,1,Normal,144660.04
Helical,Marine,Stainless Steel,1.3374879442045557,146,2981.372676804201,4708.858917943205,94.83702930809082,True,Honed,25,Urgent,83322.18
Helical,Aerospace,Steel,6.788917027201837,151,9202.672433528967,4210.746447603456,25.36724552724815,False,Raw,50,Urgent,47415.96
Worm,Automotive,Steel,5.656124686267679,72,9900.581190042909,3454.4573096707973,4.61493954971902,True,Polished,1,Urgent,103677.33
Helical,Aerospace,Alloy Steel,2.9833261196370846,164,8720.318738255644,726.5102707832738,25.496123427051742,True,Honed,50,Urgent,70240.43
Worm,Marine,Stainless Steel,7.879829127502192,141,3453.561560553471,2158.182570467003,65.16301328054624,False,Raw,50,Normal,78768.73
Helical,Marine,Steel,9.402114260871821,37,2851.051821402799,4217.118453729311,60.165857168153174,False,Ground,100,Normal,51695.98
Worm,Agricultural,Stainless Steel,3.9041510845915526,190,4368.589046400863,2243.903745261236,27.47316198671772,False,Polished,5,Urgent,122550.73
Helical,Automotive,Stainless Steel,5.445241145347321,80,7501.0030104561265,2238.630325860913,41.396682166821094,True,Ground,1,Urgent,96757.35
Worm,Marine,Alloy Steel,2.153574988285862,73,192.22344707231844,1423.6164586324921,37.39588737584206,True,Ground,5,Normal,87533.97
Spur,Aerospace,Alloy Steel,9.368197513343345,178,9951.600465395062,350.8224295619875,95.09214904709843,True,Polished,5,Urgent,75949.57
Worm,Agricultural,Cast Iron,3.8691645365730967,127,8845.77247298232,2613.7186838776706,32.11946805733687,True,Ground,25,Normal,55357.36
Helical,Aerospace,Stainless Steel,2.7530621532957325,126,335.7737614059754,3894.9005183993327,20.118173620669644,False,Honed,10,Urgent,102071.67
Helical,Automotive,Cast Iron,5.305858090925099,150,3882.791505239254,815.7496398470769,56.995652057879546,True,Ground,1,Urgent,55556.93
Bevel,Agricultural,Cast Iron,1.3895424055106267,113,6909.55718013751,4479.510079554704,13.357561309893319,True,Ground,50,Urgent,54564.68
Worm,Agricultural,Cast Iron,3.275531481037644,53,2489.9180787946875,2820.8915267560164,51.27911885717209,False,Honed,100,Normal,39309.93
Spur,Agricultural,Stainless Steel,1.6089196284226974,21,1514.1032972276225,4080.2645150573194,69.00752265508308,False,Raw,25,Urgent,45355.32
Worm,Industrial,Stainless Steel,2.146340390447798,134,6330.2522655040275,3368.495375880109,94.38304575874416,False,Polished,5,Normal,123740.84
Worm,Agricultural,Cast Iron,2.009417957792813,30,9044.901969441733,761.2335549927603,89.33351194824256,True,Polished,100,Normal,46884.07
Spur,Aerospace,Stainless Steel,8.851779595161615,15,9560.37389229935,4542.301861561549,84.28037493047395,True,Honed,5,Normal,51926.3
Worm,Aerospace,Cast Iron,9.373913632311652,14,201.60673220848582,3618.9337889369685,39.99340484843779,True,Ground,1,Normal,76549.2
Spur,Automotive,Steel,5.270699492021315,153,8757.12779866548,274.337049666372,89.50345897477366,False,Honed,25,Urgent,53214.6
Spur,Marine,Stainless Steel,6.673753790680108,21,5651.602264787226,2942.2167697709674,71.94725078262427,True,Polished,100,Urgent,67566.27
Worm,Marine,Alloy Steel,7.263117075366986,17,2453.2725586690417,2452.6184122208147,44.71117765953023,True,Polished,100,Urgent,86678.57
Worm,Industrial,Alloy Steel,4.5218199238485415,42,6207.74270659207,4309.854973582084,56.843762730385976,False,Raw,50,Urgent,66717.29
Helical,Agricultural,Cast Iron,4.331894203385991,42,9958.308797696754,701.6460675436974,44.17497554289473,True,Ground,5,Urgent,50247.84
Helical,Industrial,Steel,7.080121173013026,187,2834.1061526064836,2995.1358249421005,20.481980733251053,True,Honed,25,Normal,57085.07
Bevel,Automotive,Stainless Steel,4.390430637207146,20,2841.19386509782,1620.3721951533153,45.71705449091185,True,Ground,50,Normal,81890.6
Bevel,Automotive,Cast Iron,6.229085675951594,119,7019.530364177269,1303.5324482666372,80.93355824349878,False,Polished,25,Urgent,53769.91
Worm,Marine,Steel,5.63673529730312,135,527.7548509281016,210.42321690324235,27.392217627009966,False,Polished,5,Urgent,104299.69
Spur,Automotive,Steel,5.720145408108833,165,8223.417460804518,1727.918982864852,64.3937089106256,True,Ground,5,Normal,38094.49
Bevel,Agricultural,Stainless Steel,8.46422976588806,141,6560.036332246502,2040.8698249947968,55.77404767256793,False,Ground,50,Urgent,91787.23
Worm,Aerospace,Alloy Steel,7.336513980088269,15,8427.793599040875,2294.1548546033646,92.09078066579221,True,Polished,25,Normal,103355.33
Bevel,Automotive,Alloy Steel,9.646143886342836,17,2384.326765474261,3700.1361847328567,74.87079185812726,True,Honed,5,Urgent,100167.86
Spur,Industrial,Steel,8.118789645264215,41,8487.183219058348,2077.3579129751183,36.77775039603818,False,Polished,25,Normal,48716.56
Worm,Agricultural,Alloy Steel,2.3121326313990616,194,4541.273832408541,1056.675418370666,56.610913645011046,True,Ground,1,Urgent,132047.27
Spur,Automotive,Steel,7.646349726998585,167,1413.9501096206484,2050.9165477167735,91.20998808920318,False,Honed,50,Normal,39713.66
Worm,Automotive,Steel,6.990827985704218,72,9024.083706358111,440.8685288458147,23.42157810195437,False,Raw,10,Urgent,63314.18
Bevel,Agricultural,Steel,6.814395815602136,88,7079.630163964869,4863.163723309498,47.97384849202141,True,Ground,50,Normal,48200.83
Helical,Automotive,Alloy Steel,5.326701635728033,194,1766.0228426088383,424.5437024779948,22.946381643547745,False,Ground,5,Normal,53185.52
Bevel,Aerospace,Cast Iron,1.5621752783438778,121,2540.398466901154,1089.2651821503841,42.424018620903546,True,Raw,25,Urgent,57087.86
Bevel,Marine,Alloy Steel,9.563362907590628,47,2761.74903729947,2197.3550185358063,6.764099996691099,True,Raw,100,Normal,77249.7
Helical,Agricultural,Cast Iron,8.667322252519707,144,9637.008453879129,4673.688565408665,87.72107408436668,False,Honed,50,Normal,38956.09
Helical,Industrial,Alloy Steel,5.381272336706722,168,8873.153919349956,975.8120997396452,97.84632939734176,True,Polished,10,Normal,77299.48
Worm,Automotive,Stainless Steel,2.427228708677276,111,3528.816807221408,2058.9146055487763,57.213035394356204,False,Raw,1,Urgent,113537.39
Worm,Marine,Stainless Steel,8.420253920701828,151,4719.705807902029,4947.653585196117,55.853320391998416,False,Ground,5,Normal,106068.93
Spur,Industrial,Alloy Steel,4.876044448682672,133,2924.271157738335,3050.03336823244,95.62651564481587,True,Ground,25,Normal,61137.85
Spur,Industrial,Stainless Steel,4.511025311557235,161,7452.221714152141,3111.4580409422465,39.93092693994106,False,Polished,1,Urgent,67229.83
Bevel,Aerospace,Stainless Steel,6.988440087394313,70,1695.970584201156,4873.233900538155,62.48798950519727,True,Polished,5,Urgent,124048.37
Helical,Marine,Stainless Steel,7.828078586793864,121,3452.281346944422,2579.8811335447695,83.88885024161631,False,Honed,50,Normal,63574.82
Spur,Agricultural,Stainless Steel,1.5655666295841226,178,6100.434249502482,112.54764821810318,51.06866940732899,True,Polished,50,Urgent,75773.31
Bevel,Marine,Cast Iron,7.908007748351617,141,8785.710335407735,251.80025299348222,22.928312259514577,False,Polished,10,Urgent,44224.81
Helical,Marine,Steel,7.605464512164653,25,6391.947550523303,3438.850854107383,81.45745038550018,False,Ground,100,Urgent,40559.22
Worm,Industrial,Cast Iron,6.3028864946983925,149,9403.291837567269,1136.4050195551604,27.842409172055152,False,Ground,1,Urgent,54972.42
Bevel,Aerospace,Steel,4.0457702292232085,187,9315.011890948756,2444.5556053027167,84.53381601234233,True,Polished,50,Normal,63908.27
Worm,Aerospace,Steel,2.483219325302451,75,7211.164684007161,2801.72405564447,94.51669266083212,True,Honed,10,Normal,71403.41
Spur,Marine,Alloy Steel,1.9238767226547693,142,2859.149084680455,3370.015552562344,55.05891841141075,False,Raw,25,Urgent,49963.36
Spur,Marine,Alloy Steel,1.0106532434671118,83,6862.482802758494,510.35859651284466,5.880461965778608,True,Raw,25,Normal,53783.9
Helical,Automotive,Alloy Steel,2.8581415812288355,199,2008.1032720858584,3824.214043400926,95.60616359006131,True,Honed,1,Urgent,87546.67
Bevel,Industrial,Alloy Steel,4.702032730449757,32,3398.726556509323,4608.823273327901,83.30110644376713,False,Ground,25,Urgent,87821.89
Worm,Agricultural,Alloy Steel,3.1927989826007592,105,7603.204181314052,1353.1531296428125,12.618570858163586,True,Raw,50,Urgent,82732.19
Helical,Agricultural,Cast Iron,3.780811482445089,158,8521.256132432036,1964.1857721978408,63.309375611619295,True,Honed,25,Urgent,53291.69
Spur,Aerospace,Cast Iron,4.514071738248912,90,4226.011992346356,3744.7089623269867,32.24560785444762,False,Raw,50,Normal,29068.34
Spur,Industrial,Stainless Steel,3.77436077618888,31,5282.02508650018,1317.3592471182587,33.702671508851935,False,Honed,10,Urgent,72204.39
Bevel,Aerospace,Cast Iron,7.521589347928576,69,3922.7153456110373,2756.9983631405453,58.450445806252084,False,Ground,50,Urgent,54976.96
Worm,Agricultural,Cast Iron,5.425541102484729,53,4845.072021500297,3333.739498087583,71.47612081339733,True,Polished,50,Urgent,56838.08
Bevel,Marine,Alloy Steel,1.1739443297683663,105,5173.627590824393,4408.442408493729,2.1121489009488146,True,Polished,1,Urgent,103842.33
Worm,Industrial,Stainless Steel,3.040014082260731,149,6949.1611984279225,1792.2921327912318,16.114605519559397,False,Ground,25,Normal,64553.19
Worm,Industrial,Cast Iron,7.386924201710777,162,7530.192197924175,2513.9763324131186,90.37734728167052,True,Ground,50,Urgent,57746.74
Bevel,Automotive,Cast Iron,3.708374709581072,99,9752.660802197772,1004.5370930693285,50.00420837285258,True,Ground,1,Normal,46362.98
Helical,Marine,Stainless Steel,9.28127594529144,151,4432.749930263664,1607.291340364439,49.69581353092201,True,Polished,1,Normal,112673.97
Bevel,Marine,Steel,7.413976427026785,20,923.0842964324518,565.1883242727928,84.19117135649768,False,Honed,1,Urgent,73433.95
Bevel,Aerospace,Alloy Steel,3.609342782916772,90,6912.846731518998,1068.4249506145927,13.808119764567968,True,Polished,5,Normal,85882.14
Spur,Industrial,Cast Iron,5.647688615560996,168,5032.917355940556,1796.4355040615224,71.65276671711366,False,Polished,1,Normal,40751.8
Spur,Aerospace,Cast Iron,7.005151271621528,93,8426.115559428083,2178.9319310887354,51.116337457302635,True,Ground,1,Urgent,48887.34
Bevel,Marine,Stainless Steel,2.740292788033858,159,1550.7889323464517,3563.699792830117,74.41729917786492,True,Honed,50,Normal,72541.21
Bevel,Automotive,Cast Iron,3.215687210981761,14,6484.648562034212,2346.3997141935,68.24746503065337,True,Raw,1,Normal,46541.03
Spur,Industrial,Alloy Steel,5.564113712760308,147,4646.658019562822,340.34079707371393,66.98195694112128,True,Polished,1,Normal,75765.12
Worm,Marine,Cast Iron,9.324052502412629,50,4251.099984788905,3803.1523553036436,85.74774979359495,False,Honed,5,Normal,57643.69
Bevel,Automotive,Steel,4.096093301718537,75,5692.172823716831,2710.7044657296747,55.527214616690486,False,Raw,5,Urgent,69066.2
Helical,Agricultural,Alloy Steel,4.619172952906358,42,6873.409076795611,4703.1014498941395,41.377114657350624,False,Honed,1,Normal,74349.01
Helical,Marine,Steel,2.715581896133622,122,8524.181714754292,3212.6763160450064,20.65104097948331,False,Ground,1,Normal,49057.17
Helical,Agricultural,Stainless Steel,6.338878257457985,134,2427.604719599659,2716.2658396146985,35.05370822802555,True,Honed,50,Normal,77391.15
Bevel,Aerospace,Alloy Steel,7.661356725258986,161,3001.637793629893,1542.701423115876,87.12293339546567,True,Polished,50,Normal,86224.51
Worm,Agricultural,Cast Iron,4.965780396786585,107,5530.957058923529,1258.6559288835135,34.4098286534422,True,Raw,5,Normal,64701.44
Worm,Marine,Alloy Steel,7.752244416938366,16,3530.9157099189406,1227.1655275028506,98.55695044616274,False,Raw,50,Normal,70995.22
Spur,Agricultural,Alloy Steel,3.7234425103116164,69,5726.610766780145,2094.901848232939,61.19083044258731,True,Raw,25,Urgent,55564.84
Bevel,Industrial,Alloy Steel,7.362859762256512,116,2081.492901653361,939.7199423587172,81.6818107737554,False,Honed,100,Urgent,67900.28
Worm,Marine,Steel,3.3251007985340872,74,3145.713296297574,4236.628045642971,49.83286925000785,False,Raw,10,Normal,56435.51
Bevel,Automotive,Stainless Steel,8.025845875944132,72,3315.935705544395,4045.4672581932064,65.80088916751453,False,Raw,5,Urgent,88748.33
Spur,Agricultural,Alloy Steel,8.475774204692886,63,9923.97384568408,3671.3534547753547,98.96348742710815,True,Ground,5,Normal,49145.58
Spur,Industrial,Cast Iron,8.179513015238099,119,8558.048470696025,338.87876737023373,50.5267211170468,True,Polished,50,Urgent,36405.24
Spur,Aerospace,Alloy Steel,2.9392534526556338,112,8393.2362833957,452.33876548200067,27.072559963691948,True,Raw,10,Urgent,66328.93
Helical,Aerospace,Alloy Steel,7.248244941045449,44,5184.342049788461,3218.4838829091773,65.3378488231463,False,Honed,10,Urgent,60128.03
Bevel,Agricultural,Stainless Steel,5.846863486387143,33,4721.795577291807,3769.9445584325913,92.0411190885543,True,Polished,1,Urgent,151049.57
Spur,Aerospace,Cast Iron,9.87433290990143,62,794.242896265728,230.90811024082214,2.7026629441593935,False,Raw,5,Urgent,35748.49
Bevel,Automotive,Cast Iron,4.254191388811577,22,2053.533111662181,1523.451076767493,99.2630048114934,False,Polished,1,Normal,42543.64
Helical,Marine,Steel,7.9412621755513655,138,8963.933202398232,767.7876266586063,54.910290070825546,False,Raw,50,Normal,32594.5
Helical,Industrial,Cast Iron,4.330703053515853,197,5303.850071891732,1233.2670228128009,80.14499435239101,True,Raw,10,Urgent,35698.76
Spur,Agricultural,Cast Iron,4.5717172673863775,61,9875.638767155238,2640.047315707914,12.703960309154985,True,Raw,1,Normal,34876.99
Spur,Aerospace,Cast Iron,1.9989296596458765,28,5958.701177278579,635.2990409651945,29.858723005101623,True,Ground,10,Normal,34329.53
Worm,Marine,Alloy Steel,3.156950672435722,185,3837.1221629592887,1226.187242681736,97.73876113607692,True,Polished,100,Urgent,102876.88
Bevel,Automotive,Steel,2.4803585791510323,55,2813.688096563583,2868.0511348132027,29.502560665150078,False,Ground,1,Urgent,57763.83
Spur,Aerospace,Cast Iron,2.432805049395344,196,9191.760682781402,2589.734463133235,41.80929355222925,False,Ground,1,Normal,39043.13
Worm,Aerospace,Cast Iron,1.081148748866705,144,3770.2496748276913,4302.195974083016,28.789413720619617,True,Honed,10,Urgent,61742.72
Bevel,Industrial,Cast Iron,8.144026925254861,50,1546.801840921195,837.8406442136813,47.378290770106474,True,Raw,50,Normal,37929.45
Spur,Automotive,Alloy Steel,5.211380961457127,197,2854.76120311033,1912.4352048764304,16.7462996284452,True,Ground,100,Normal,50295.33
Worm,Automotive,Alloy Steel,8.237508111646822,148,6491.669320928905,4629.362563178496,51.375925472543784,False,Honed,25,Normal,81974.87
Worm,Agricultural,Steel,6.512953682789244,34,1416.8033834541784,3999.4114495344243,30.5455290724883,True,Polished,25,Urgent,75752.49
Bevel,Industrial,Stainless Steel,8.482038962324584,186,1006.5068954738629,3027.0509232523705,81.69742981996484,False,Polished,5,Urgent,119799.01
Worm,Agricultural,Steel,5.53388502913697,175,4630.503364367785,3868.0633981869555,39.58661022402684,False,Ground,100,Urgent,57359.43
Bevel,Industrial,Alloy Steel,1.8463691902495105,42,928.1519438557106,2297.065828395223,79.47930860250838,True,Honed,25,Urgent,90052.57
Bevel,Automotive,Cast Iron,6.550872789105465,95,3990.0873353617712,4562.367165771526,64.53370765754389,True,Raw,100,Normal,32848.45
Bevel,Industrial,Cast Iron,7.09988376036466,34,3294.9799063985465,3038.3165518024816,91.5943296388677,True,Polished,10,Urgent,69134.05
Helical,Industrial,Steel,6.638537514709496,195,3975.6241175367018,3508.615233703221,81.25177712159044,True,Honed,5,Urgent,55038.23
Worm,Industrial,Cast Iron,8.212026837039218,185,4929.104245837408,3294.7317978034102,90.21073982842822,True,Polished,25,Normal,48150.78
Bevel,Marine,Alloy Steel,7.583493196055919,69,1934.7569391591921,3396.546211697707,53.038566826918014,True,Raw,100,Normal,54919.27
Spur,Marine,Steel,4.893692042789822,175,4480.001905666941,3241.2089003279257,91.43105808106364,True,Honed,25,Urgent,59761.71
Helical,Automotive,Stainless Steel,8.37193289909719,99,3679.0393515392384,461.4455365694471,16.31921494869645,True,Raw,1,Normal,83080.88
Helical,Industrial,Alloy Steel,7.226078879284191,199,7975.18796728781,3058.860930895284,9.359512419011589,False,Ground,1,Urgent,79987.02
Worm,Automotive,Alloy Steel,2.083300646635099,153,6977.422548205987,3938.6571891237736,53.07616212339825,True,Raw,25,Urgent,78479.04
Bevel,Marine,Cast Iron,5.858856239048378,36,8738.163642091078,101.93964726425986,82.7787676603962,True,Polished,100,Normal,46562.97
Worm,Industrial,Alloy Steel,7.5570022560694445,183,6723.1957205723975,4469.211312426201,22.005353732240337,True,Ground,100,Normal,73498.67
Helical,Agricultural,Alloy Steel,5.979593815464524,57,1298.741016887445,4765.945209739528,96.89287986747986,False,Raw,100,Urgent,50116.52
Bevel,Marine,Stainless Steel,9.541257858564379,152,5120.06246469168,728.1325811992106,19.33892966403628,False,Ground,5,Normal,101734.18
Spur,Marine,Cast Iron,1.9134214138789258,73,7450.449025232536,2721.7558000397335,71.16126676062969,True,Raw,10,Urgent,41145.06
Bevel,Marine,Alloy Steel,7.500895235909448,30,8432.616918519883,641.9228003145997,91.59687924968958,True,Honed,100,Normal,55614.92
Helical,Industrial,Cast Iron,8.420057302865505,151,1894.6294505243325,1486.7385003956085,96.57062630567681,True,Ground,25,Normal,44821.94
Spur,Aerospace,Alloy Steel,7.32387875414655,123,2312.676220497908,3145.3134867311924,66.47978328568838,False,Raw,10,Normal,44591.17
Bevel,Agricultural,Stainless Steel,4.470265045579657,101,8636.182890007594,1583.9776986011098,57.84659349870696,True,Ground,100,Normal,78443.65
Spur,Agricultural,Cast Iron,4.469322818829934,59,4905.502340426407,1891.195749244777,9.995245527190242,True,Raw,5,Urgent,29296.61
Spur,Automotive,Cast Iron,6.279107545675114,172,4578.987827341937,3756.0609476202676,2.9609709130862774,False,Raw,50,Normal,28119.79
Helical,Industrial,Stainless Steel,4.57388232719074,176,4991.740450419711,2917.4174749158246,98.5901594065676,False,Ground,5,Normal,80352.85
Spur,Marine,Steel,8.948646976292478,145,1815.994873584073,2638.419429287399,28.162350112069138,True,Ground,50,Normal,36022.94
Worm,Aerospace,Alloy Steel,1.9893755646500535,134,6313.600870085638,1688.4501907494603,8.151771397882536,False,Honed,1,Normal,97937.0
Helical,Industrial,Alloy Steel,6.752416131754773,128,8098.939491600237,3550.3400422661557,54.3094465720421,False,Honed,10,Urgent,56926.97
Worm,Industrial,Steel,2.2070346469627395,92,8386.905878479123,2177.4364289448495,31.947155240761443,True,Ground,1,Normal,69300.0
Spur,Aerospace,Cast Iron,5.861438222491375,182,400.7460211035076,4504.187498480286,36.40178200201728,False,Polished,10,Normal,28844.7
Worm,Marine,Cast Iron,7.440230821696255,111,7180.372663053033,3047.8337056431114,36.02257808644826,True,Raw,5,Normal,54996.92
Bevel,Industrial,Stainless Steel,2.4895982490422406,189,1003.1241533409072,2737.7317428337083,25.620247791789055,True,Ground,25,Urgent,94947.15
Spur,Agricultural,Stainless Steel,7.3362989934068805,185,9672.005235593924,4035.3590135233544,96.80030033116346,True,Ground,25,Urgent,72161.75
Bevel,Agricultural,Stainless Steel,2.2598202808998185,84,4874.184626781299,2478.6617775274376,27.25685856142391,True,Raw,50,Urgent,73802.88
Worm,Aerospace,Steel,6.584983710662251,39,7776.609933962004,1468.5128169899815,56.14792070080378,False,Polished,25,Urgent,57792.29
Bevel,Marine,Steel,5.54997726390597,22,6256.3911940075195,859.9753508003458,24.623819808177885,False,Polished,10,Normal,70768.53
Spur,Aerospace,Cast Iron,3.6826745842833546,159,9524.171297283954,2852.9104772508867,76.42415638833955,True,Ground,25,Urgent,31300.13
Bevel,Industrial,Stainless Steel,2.0039385776977223,98,9739.213805792704,2181.7973442946136,23.672797098561094,False,Honed,1,Urgent,83036.02
Worm,Agricultural,Cast Iron,7.622687256408248,169,2860.908940854328,2047.1424187281802,61.850848001718084,False,Honed,100,Urgent,57878.77
Worm,Automotive,Steel,4.436246200393054,112,4880.403483799388,1812.095229853164,83.56202398101172,False,Polished,25,Normal,66060.41
Worm,Aerospace,Alloy Steel,1.7787769954585873,47,5091.980258220267,3390.899857849143,27.89158371406518,True,Raw,1,Urgent,120908.68
Spur,Automotive,Cast Iron,7.955104044454596,111,1859.207259763641,2643.0825407491725,80.52096352138244,False,Ground,50,Urgent,37915.35
Worm,Automotive,Steel,3.096052151354386,130,9048.98308708993,2732.469421175467,10.156257160455063,False,Ground,50,Normal,43475.99
